City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
170,dutsen wai,10.8501,8.199,18.74,87,30,1.16,NG,1701053955
171,west island,-12.1568,96.8225,28.99,58,75,4.63,CC,1701053955
172,new plymouth,-39.0667,174.0833,15.73,51,71,5.58,NZ,1701053955
173,narrabri,-30.3167,149.7833,34.18,31,67,1.34,AU,1701053956
174,saldanha,-33.0117,17.9442,16.03,87,4,5.58,ZA,1701053956
175,gadzhiyevo,69.2551,33.3362,-16.26,94,44,3.0,RU,1701053956
176,eseka,3.65,10.7667,22.97,99,91,0.64,CM,1701053956
177,hwange,-18.3693,26.5019,23.99,44,21,1.56,ZW,1701053957
178,burley,42.5357,-113.7928,-13.17,85,20,0.0,US,1701053738
179,wynyard,-41.0,145.7167,11.69,81,100,2.6,AU,1701053957
180,veraval,20.9,70.3667,22.97,76,1,2.89,IN,1701053958
181,yurty,56.0498,97.6348,-17.12,90,16,1.53,RU,1701053958
182,seaside,36.6111,-121.8516,13.73,51,0,1.54,US,1701053726
183,aginskoye,51.1,114.53,-13.71,75,16,5.84,RU,1701053959
184,boguchany,58.3814,97.4531,-20.82,92,6,0.74,RU,1701053959
185,namibe,-15.1961,12.1522,23.04,81,100,1.73,AO,1701053661
186,polyarnyy,69.1989,33.4478,-15.93,92,30,3.03,RU,1701053959
187,el calafate,-50.3408,-72.2768,6.92,59,51,1.68,AR,1701053960
188,howrah,22.5892,88.3103,22.0,83,40,0.0,IN,1701053960
189,douz,33.4663,9.0203,12.82,53,0,3.63,TN,1701053960
190,pundong,-7.9522,110.3486,30.46,55,57,3.69,ID,1701053961
191,sysert',56.4953,60.8192,-1.01,87,100,2.7,RU,1701053961
192,rawson,-43.3002,-65.1023,13.79,49,83,6.9,AR,1701053961
193,college,64.8569,-147.8028,-4.19,92,75,0.0,US,1701053962
194,kupang,-10.1667,123.5833,33.32,58,40,3.6,ID,1701053962
195,bantay,17.5847,120.3892,29.42,78,89,1.79,PH,1701053962
196,rosalie,15.3667,-61.2667,24.82,69,0,4.3,DM,1701053962
197,lompoc,34.6391,-120.4579,14.08,59,0,2.06,US,1701053851
198,haiku-pauwela,20.9219,-156.3051,25.01,73,40,8.23,US,1701053963
199,safi,32.1667,-8.8333,12.12,82,12,2.86,MA,1701053963
200,thai binh,20.45,106.3333,26.05,53,9,2.4,VN,1701053964
201,moree,-29.4667,149.85,31.06,36,72,1.09,AU,1701053964
202,demyansk,57.643,32.466,-6.69,87,100,3.83,RU,1701053964
203,soio,-6.1349,12.3689,26.29,87,100,2.92,AO,1701053965
204,gobabis,-22.45,18.9667,24.49,32,44,4.11,NA,1701053965
205,santa cruz,-17.8,-63.1667,24.7,88,75,4.12,BO,1701053666
206,st. john's,47.5649,-52.7093,1.65,84,100,2.57,CA,1701053966
207,yeppoon,-23.1333,150.7333,23.88,73,100,5.18,AU,1701053966
208,nikol'sk,53.7189,46.0712,0.11,90,100,5.74,RU,1701053966
209,dunedin,-45.8742,170.5036,13.22,75,100,1.34,NZ,1701053967
210,antonio enes,-16.2325,39.9086,25.05,85,74,0.97,MZ,1701053967
211,concepcion,-36.827,-73.0498,13.89,94,100,5.14,CL,1701053775
212,utrik,11.2278,169.8474,27.85,74,88,9.02,MH,1701053968
213,alofi,-19.0595,-169.9187,28.94,74,19,5.66,NU,1701053968
214,kaa-khem,51.6833,94.7333,-12.0,94,100,0.87,RU,1701053968
215,stourport-on-severn,52.35,-2.2667,9.55,97,100,3.29,GB,1701053968
216,luanda,-8.8368,13.2343,26.0,89,75,1.54,AO,1701053691
217,new norfolk,-42.7826,147.0587,14.95,35,9,2.39,AU,1701053969
218,tionk essil,12.7856,-16.5217,20.03,73,0,2.51,SN,1701053969
219,suva,-18.1416,178.4415,27.71,74,75,4.12,FJ,1701053970
220,zadar,44.1197,15.2422,2.34,69,20,2.06,HR,1701053970
221,chonchi,-42.6128,-73.8092,10.56,86,100,0.24,CL,1701053970
222,chateaubelair,13.2833,-61.25,25.89,76,57,4.39,VC,1701053971
223,sao vicente,-23.9631,-46.3919,23.48,26,75,1.02,BR,1701053971
224,kyelang,32.5833,77.0333,-1.7,68,100,2.27,IN,1701053971
225,dubbo,-32.25,148.6167,32.07,29,40,6.17,AU,1701053971
226,arteche,12.2645,125.4048,27.97,81,91,3.0,PH,1701053972
227,trincomalee,8.5711,81.2335,27.25,83,100,5.94,LK,1701053972
228,minas novas,-17.2186,-42.5903,20.29,72,5,2.12,BR,1701053689
229,weno,7.4515,151.8468,30.97,79,75,5.14,FM,1701053973
230,nowshahr,36.649,51.496,12.97,62,0,0.0,IR,1701053973
231,tolanaro,-25.0319,46.9987,23.04,94,0,1.03,MG,1701053973
232,georgetown,5.4112,100.3354,28.96,83,20,2.06,MY,1701053974
233,duki,30.1541,68.5728,11.72,39,8,1.47,PK,1701053974
234,livny,52.4253,37.6069,3.21,85,100,8.14,RU,1701053974
235,miyako,39.6367,141.9525,7.47,92,100,0.15,JP,1701053974
236,mount gambier,-37.8333,140.7667,14.85,63,97,4.91,AU,1701053975
237,saint-pierre,-21.3393,55.4781,23.82,60,0,3.6,RE,1701053975
238,boende,-0.2167,20.8667,19.99,97,99,1.11,CD,1701053975
239,brokopondo,4.75,-55.1667,24.87,86,82,4.11,SR,1701053976
240,rio grande,-32.035,-52.0986,21.08,83,35,7.18,BR,1701053976
241,revda,56.801,59.9303,-0.94,78,99,3.1,RU,1701053977
242,laguna,38.421,-121.4238,11.16,55,0,0.0,US,1701053928
243,novyy urengoy,66.0833,76.6333,-14.54,97,90,3.46,RU,1701053977
244,east london,-33.0153,27.9116,20.21,89,2,1.75,ZA,1701053978
245,acarau,-2.8856,-40.12,26.67,69,0,6.25,BR,1701053978
246,stockheim,50.3,11.2667,2.41,95,100,1.79,DE,1701053978
247,stephenville,32.2207,-98.2023,4.96,67,0,0.0,US,1701053979
248,nar'yan-mar,67.6713,53.087,-21.7,99,57,2.83,RU,1701053979
249,lazaro cardenas,17.9583,-102.2,26.22,73,100,1.45,MX,1701053979
250,amarastii de jos,43.95,24.1667,-0.01,70,12,9.43,RO,1701053979
251,itoman,26.1247,127.6694,25.43,67,75,6.17,JP,1701053980
252,highfields,-27.4518,151.9463,26.31,62,100,2.43,AU,1701053980
253,mejit,10.2753,170.8646,27.55,79,100,9.83,MH,1701053980
254,puerto palomas,31.7667,-107.6167,10.45,46,91,5.11,MX,1701053981
255,nova sintra,14.8667,-24.7167,22.44,64,82,5.23,CV,1701053981
256,lerwick,60.1545,-1.1494,6.0,73,82,14.05,GB,1701053981
257,san mateo del mar,16.2,-95.0,27.56,74,5,11.52,MX,1701053981
258,aswan,24.0934,32.907,18.61,39,0,2.06,EG,1701053982
259,nyurba,63.2842,118.3319,-16.0,91,100,4.21,RU,1701053982
260,tofol,5.3248,163.0078,29.88,74,75,4.63,FM,1701053982
261,anapa,44.8908,37.3239,5.2,86,75,9.0,RU,1701053982
262,tucuma,-0.1833,-50.05,24.4,93,98,2.51,BR,1701053761
263,mawlaik,23.6333,94.4167,22.14,55,46,1.22,MM,1701053983
264,gagra,43.3283,40.2239,6.51,84,100,2.72,GE,1701053983
265,hovd,48.0056,91.6419,-6.64,68,14,0.61,MN,1701053983
266,belyy yar,53.6039,91.3903,-5.06,93,75,2.0,RU,1701053984
267,mogadishu,2.0371,45.3438,26.3,82,100,5.08,SO,1701053984
268,kruisfontein,-34.0033,24.7314,16.26,80,0,2.92,ZA,1701053984
269,anloga,5.7947,0.8973,26.71,77,98,3.17,GH,1701053984
270,zhangatas,43.5667,69.75,10.36,29,99,0.68,KZ,1701053985
271,novodvinsk,64.4165,40.8122,-18.75,97,19,1.81,RU,1701053985
272,hammerfest,70.6634,23.6821,-1.75,74,100,1.03,NO,1701053985
273,caska,41.6506,21.6622,-3.71,83,3,2.09,MK,1701053985
274,amahai,-3.3333,128.9167,29.32,70,97,1.22,ID,1701053985
275,lorengau,-2.0226,147.2712,29.98,68,47,2.33,PG,1701053986
276,saipan,15.1355,145.701,31.39,66,40,10.29,MP,1701053986
277,nuuk,64.1835,-51.7216,-4.94,88,99,4.62,GL,1701053986
278,thayetmyo,19.3167,95.1833,25.52,62,32,3.63,MM,1701053987
279,yarmouth,41.7057,-70.2286,9.03,87,100,5.66,US,1701053987
280,la'ie,21.6477,-157.9253,26.98,80,100,1.79,US,1701053987
281,meulaboh,4.1363,96.1285,26.95,77,93,1.26,ID,1701053987
282,sitka,57.0531,-135.33,7.99,94,100,4.08,US,1701053987
283,machico,32.7,-16.7667,19.35,77,40,2.57,PT,1701053988
284,grand-bassam,5.2118,-3.7388,23.98,94,100,2.44,CI,1701053988
285,fort bragg,35.139,-79.006,8.85,92,100,2.57,US,1701053988
286,nakambala,-15.8324,27.7799,19.53,81,33,0.38,ZM,1701053988
287,taltal,-25.4,-70.4833,17.51,77,15,2.03,CL,1701053989
288,chibougamau,49.9168,-74.3659,-3.21,93,100,5.66,CA,1701053698
289,palikir - national government center,6.9248,158.1611,31.47,74,75,7.2,FM,1701053989
290,marsa alam,25.0757,34.8918,23.61,33,7,6.18,EG,1701053989
291,ha'il,27.5219,41.6907,14.01,58,0,3.09,SA,1701053989
292,cockburn town,21.4612,-71.1419,26.94,73,0,8.18,TC,1701053990
293,kapa'a,22.0752,-159.319,26.99,89,100,1.34,US,1701053990
294,bairnsdale,-37.8333,147.6167,18.92,85,97,3.13,AU,1701053990
295,kenai,60.5544,-151.2583,1.19,98,100,2.06,US,1701053856
296,nemuro,43.3236,145.575,3.68,52,97,2.94,JP,1701053991
297,shingu,33.7333,135.9833,17.25,61,5,1.79,JP,1701053991
298,ibarreta,-25.2144,-59.8585,22.39,98,99,1.92,AR,1701053991
299,shimoda,34.6667,138.95,15.2,59,0,5.46,JP,1701053991
300,kaiapoi,-43.3783,172.6401,20.87,66,100,7.72,NZ,1701053992
301,port augusta,-32.5,137.7667,31.73,24,10,5.43,AU,1701053992
302,olyokminsk,60.3736,120.4264,-17.02,87,100,4.91,RU,1701053992
303,birsk,55.4211,55.5428,-1.79,78,72,2.79,RU,1701053992
304,princeville,45.7668,-61.2985,0.44,85,0,2.57,CA,1701053982
305,dongtai,32.8523,120.3095,14.58,42,0,6.59,CN,1701053993
306,uturoa,-16.7333,-151.4333,26.44,81,15,8.48,PF,1701053993
307,leava,-14.3,-178.1667,29.05,79,25,6.97,WF,1701053993
308,tsiombe,-25.3,45.4833,22.87,86,3,1.87,MG,1701053993
309,voinjama,8.4219,-9.7478,19.74,99,51,0.33,LR,1701053994
310,vila franca do campo,37.7167,-25.4333,19.23,99,83,6.54,PT,1701053994
311,alexandria,31.2156,29.9553,16.3,57,100,9.14,EG,1701053699
312,proletarsk,46.7031,41.7192,7.3,62,100,8.85,RU,1701053994
313,byakabanda,-0.7425,31.4064,16.83,99,100,1.39,UG,1701053995
314,callao,-12.0667,-77.15,22.07,73,0,6.17,PE,1701053995
315,tazacorte,28.629,-17.9293,18.54,75,0,3.09,ES,1701053995
316,itacarambi,-15.1022,-44.0919,24.34,65,28,1.87,BR,1701053995
317,labytnangi,66.6572,66.4183,-24.22,100,81,0.79,RU,1701053996
318,solwezi,-12.1688,26.3894,16.5,98,97,1.43,ZM,1701053996
319,sao joao da barra,-21.6403,-41.0511,23.12,78,100,4.12,BR,1701053996
320,tateyama,34.9833,139.8667,14.98,68,2,3.19,JP,1701053996
321,queenstown,-31.8976,26.8753,15.91,96,0,0.57,ZA,1701053646
322,manati,18.4275,-66.4921,26.49,93,56,4.24,PR,1701053997
323,sao francisco de assis,-29.5503,-55.1311,20.65,91,72,2.51,BR,1701053997
324,hudson,40.7168,-74.0663,12.27,86,100,13.41,US,1701053897
325,bozuyuk,39.9078,30.0367,-2.09,83,89,2.1,TR,1701053997
326,saint-francois,46.4154,3.9054,0.36,100,100,1.03,FR,1701053998
327,grand gaube,-20.0064,57.6608,25.77,81,16,0.89,MU,1701053718
328,yukhnov,54.7444,35.2297,-2.57,94,100,7.2,RU,1701053998
329,puerto aysen,-45.4,-72.7,7.75,83,83,0.51,CL,1701053998
330,obihiro,42.9172,143.2044,4.67,45,73,0.26,JP,1701053999
331,zharkent,44.1628,80.0,6.87,42,20,0.34,KZ,1701053999
332,puerto la cruz,10.2167,-64.6167,25.32,85,0,1.86,VE,1701053999
333,pekanbaru,0.5333,101.45,25.18,94,75,0.0,ID,1701053999
334,sinabang,2.4803,96.3801,27.64,73,83,2.04,ID,1701053999
335,susuman,62.7833,148.1667,-20.86,98,100,2.05,RU,1701054000
336,goianira,-16.4961,-49.4264,21.9,90,100,0.18,BR,1701054000
337,emerald,-23.5333,148.1667,27.94,62,100,4.64,AU,1701053796
338,manay,7.215,126.5397,30.14,67,15,4.33,PH,1701054002
339,balqash,46.8481,74.995,0.33,69,0,7.0,KZ,1701054006
340,buala,-8.145,159.5921,28.33,79,99,2.87,SB,1701054010
341,qianzhou,28.3167,109.7167,18.69,71,0,0.87,CN,1701054011
342,palmer,42.1584,-72.3287,7.14,81,75,1.79,US,1701054012
343,sidi salim,31.271,30.7867,19.27,61,100,11.31,EG,1701054013
344,ouarzazat,30.9189,-6.8934,5.16,16,0,1.54,MA,1701054014
